
Label=v(1) vs T
LabelX=T
LabelY=v(1)
Data Point Count=13005
T,v(1)
 3.3030000000000004E-006, 8.0799340800195318E-001
 3.3070000000000003E-006, 8.0760765404217660E-001
 3.3150000000000004E-006, 8.0683614612262333E-001
 3.3250000000000004E-006, 8.0587176122318183E-001
 3.3350000000000003E-006, 8.0490737632374032E-001
 3.3450000000000002E-006, 8.0394299142429881E-001
 3.3550000000000001E-006, 8.0297860652485731E-001
 3.3650000000000000E-006, 8.0201422162541580E-001
 3.3749999999999999E-006, 8.0104983672597430E-001
 3.3849999999999998E-006, 8.0008545182653279E-001
 3.3949999999999997E-006, 7.9912106692709128E-001
 3.4000000000000001E-006, 7.9863887447737048E-001
 3.4010000000000001E-006, 7.9783806878872054E-001
 3.4030000000000003E-006, 7.9623645741142013E-001
 3.4070000000000002E-006, 7.9303323465681952E-001
 3.4150000000000003E-006, 7.8662678914761808E-001
 3.4250000000000002E-006, 7.7861873226111655E-001
 3.4350000000000001E-006, 7.7061067537461492E-001
 3.4450000000000001E-006, 7.6260261848811328E-001
 3.4550000000000000E-006, 7.5459456160161176E-001
 3.4649999999999999E-006, 7.4658650471511012E-001
 3.4749999999999998E-006, 7.3857844782860860E-001
 3.4849999999999997E-006, 7.3057039094210696E-001
 3.4949999999999996E-006, 7.2256233405560533E-001
 3.4999999999999999E-006, 7.1855830561235423E-001
 3.5010000000000000E-006, 7.2084566789757909E-001
 3.5030000000000002E-006, 7.2542039246803147E-001
 3.5070000000000000E-006, 7.3456984160893513E-001
 3.5150000000000002E-006, 7.5286873989074343E-001
 3.5250000000000001E-006, 7.7574236274300312E-001
 3.5350000000000000E-006, 7.9861598559526281E-001
 3.5449999999999999E-006, 8.2148960844752250E-001
 3.5549999999999998E-006, 8.4436323129978219E-001
 3.5649999999999997E-006, 8.6723685415204188E-001
 3.5749999999999997E-006, 8.9011047700430157E-001
 3.5849999999999996E-006, 9.1298409985656126E-001
 3.5949999999999995E-006, 9.3585772270882106E-001
 3.6000000000000003E-006, 9.4729453413495279E-001
 3.6010000000000003E-006, 9.4592822046571234E-001
 3.6030000000000005E-006, 9.4319559312723134E-001
 3.6070000000000004E-006, 9.3773033845026987E-001
 3.6150000000000005E-006, 9.2679982909634651E-001
 3.6250000000000004E-006, 9.1313669240394268E-001
 3.6350000000000003E-006, 8.9947355571153886E-001
 3.6450000000000003E-006, 8.8581041901913504E-001
 3.6550000000000002E-006, 8.7214728232673122E-001
 3.6650000000000001E-006, 8.5848414563432740E-001
 3.6750000000000000E-006, 8.4482100894192358E-001
 3.6849999999999999E-006, 8.3115787224951976E-001
 3.6949999999999998E-006, 8.1749473555711594E-001
 3.7000000000000002E-006, 8.1066316721091347E-001
 3.7010000000000002E-006, 8.0782036805322410E-001
 3.7030000000000004E-006, 8.0213476973784548E-001
 3.7070000000000003E-006, 7.9076357310708922E-001
 3.7150000000000004E-006, 7.6802117984557572E-001
 3.7250000000000003E-006, 7.3959318826868470E-001
 3.7350000000000002E-006, 7.1116519669179368E-001
 3.7450000000000001E-006, 6.8273720511490266E-001
 3.7550000000000000E-006, 6.5430921353801164E-001
 3.7650000000000000E-006, 6.2588122196112062E-001
 3.7749999999999999E-006, 5.9745323038422959E-001
 3.7849999999999998E-006, 5.6902523880733857E-001
 3.7949999999999997E-006, 5.4059724723044744E-001
 3.8000000000000000E-006, 5.2638325144200082E-001
 3.8010000000000001E-006, 5.2209875789666582E-001
 3.8030000000000003E-006, 5.1352977080599460E-001
 3.8070000000000001E-006, 4.9639179662465410E-001
 3.8149999999999999E-006, 4.6211584826197299E-001
 3.8249999999999998E-006, 4.1927091280862072E-001
 3.8349999999999997E-006, 3.7642597735526845E-001
 3.8449999999999996E-006, 3.3358104190191618E-001
 3.8549999999999995E-006, 2.9073610644856390E-001
 3.8649999999999994E-006, 2.4789117099521163E-001
 3.8749999999999993E-006, 2.0504623554185936E-001
 3.8849999999999992E-006, 1.6220130008850708E-001
 3.8949999999999991E-006, 1.1935636463515481E-001
 3.8999999999999999E-006, 9.7933896908475038E-002
 3.9009999999999996E-006, 1.0513870662556585E-001
 3.9029999999999997E-006, 1.1954832605975366E-001
 3.9070000000000000E-006, 1.4836756492812928E-001
 3.9149999999999998E-006, 2.0600604266487443E-001
 3.9249999999999997E-006, 2.7805413983580740E-001
 3.9349999999999996E-006, 3.5010223700674031E-001
 3.9449999999999995E-006, 4.2215033417767328E-001
 3.9549999999999994E-006, 4.9419843134860625E-001
 3.9649999999999993E-006, 5.6624652851953916E-001
 3.9749999999999992E-006, 6.3829462569047213E-001
 3.9849999999999991E-006, 7.1034272286140510E-001
 3.9949999999999990E-006, 7.8239082003233806E-001
 3.9999999999999998E-006, 8.1841486861781065E-001
 4.0009999999999995E-006, 8.1100772118290632E-001
 4.0029999999999996E-006, 7.9619342631306667E-001
 4.0069999999999999E-006, 7.6656483657338725E-001
 4.0149999999999997E-006, 7.0730765709403476E-001
 4.0249999999999996E-006, 6.3323618274484261E-001
 4.0349999999999995E-006, 5.5916470839565047E-001
 4.0449999999999994E-006, 4.8509323404645827E-001
 4.0549999999999993E-006, 4.1102175969726612E-001
 4.0649999999999992E-006, 3.3695028534807397E-001
