
Label=v(12) vs T
LabelX=T
LabelY=v(12)
Data Point Count=22050
T,v(12)
 9.1920000000192440E-008, 9.8056790959145346E-001
 9.4480000000449030E-008, 2.5487351882965054E-001
 9.9600000000962208E-008,-1.1965152626939561E+000
 1.0000000000000001E-007,-1.3099050109663612E+000
 1.0079999999807561E-007,-1.3456578053419113E+000
 1.0239999999422681E-007,-1.4171633940930108E+000
 1.0559999998652922E-007,-1.5601745715952124E+000
 1.1000000000000001E-007,-1.7568149417357795E+000
 1.1063999999846048E-007,-1.6978463447915759E+000
 1.1191999999538145E-007,-1.5799091509031684E+000
 1.1447999998922338E-007,-1.3440347631263547E+000
 1.1959999997690722E-007,-8.7228598757272724E-001
 1.2000000000000002E-007,-8.3543061226620985E-001
 1.2080000004618561E-007,-8.8524425216955982E-001
 1.2240000013855679E-007,-9.8487153197626109E-001
 1.2560000032329915E-007,-1.1841260915896614E+000
 1.3000000000000000E-007,-1.4581010751100829E+000
 1.3064000003694846E-007,-1.4013929587152321E+000
 1.3192000011084541E-007,-1.2879767259255261E+000
 1.3448000025863931E-007,-1.0611442603461170E+000
 1.3960000055422708E-007,-6.0747932918729963E-001
 1.4000000000000001E-007,-5.7203680759476727E-001
 1.4079999889154586E-007,-5.6024436912321607E-001
 1.4239999667463757E-007,-5.3665949218011078E-001
 1.4559999224082097E-007,-4.8948973829390174E-001
 1.4999999999999999E-007,-4.2463112245981216E-001
 1.5063999911323669E-007,-2.3940131613011179E-001
 1.5191999733971004E-007, 1.3105829652927883E-001
 1.5447999379265676E-007, 8.7197752184806154E-001
 1.5959998669855022E-007, 2.3538159724856356E+000
 1.6000000000000000E-007, 2.4695886115790349E+000
 1.6080002660289957E-007, 2.4268790616402285E+000
 1.6240007980869872E-007, 2.3414599617626144E+000
 1.6560018622029700E-007, 2.1706217620073880E+000
 1.7000000000000001E-007, 1.9357369898452990E+000
 1.7064002128231968E-007, 1.7527297102185451E+000
 1.7192006384695900E-007, 1.3867151509650379E+000
 1.7448014897623762E-007, 6.5468603245802903E-001
 1.7960031923479487E-007,-8.0937220455598824E-001
 1.8000000000000000E-007,-9.2365666911977284E-001
 1.8079936153041025E-007,-8.5548955172067798E-001
 1.8239808459123075E-007,-7.1915531692248824E-001
 1.8559553071287175E-007,-4.4648684732610860E-001
 1.9000000000000001E-007,-7.0887117348746545E-002
 1.9063948922432820E-007,-8.5652250024336463E-002
 1.9191846767298460E-007,-1.1518251537551488E-001
 1.9447642457029741E-007,-1.7424304607787172E-001
 1.9959233836492301E-007,-2.9236410748258540E-001
 2.0000000000000002E-007,-3.0177658528466345E-001
 2.0081532327015403E-007,-2.0223067113992610E-001
 2.0244596981046207E-007,-3.1388428504499034E-003
 2.0570726289107813E-007, 3.9504481372849959E-001
 2.1000000000000000E-007, 9.1916138850741269E-001
 2.1065225861612322E-007, 9.0223906641360530E-001
 2.1195677584836965E-007, 8.6839442222599195E-001
 2.1456581031286249E-007, 8.0070513385076514E-001
 2.1978387924184820E-007, 6.6532655710031030E-001
 2.2000000000000001E-007, 6.5971947887980320E-001
 2.2043224151630364E-007, 6.5480207555085101E-001
 2.2129672454891089E-007, 6.4496726889294731E-001
 2.2302569061412540E-007, 6.2529765557713846E-001
 2.2648362274455441E-007, 5.8595842894552064E-001
 2.2999999999999999E-007, 5.4595430030547287E-001
 2.3069158642608581E-007, 5.0043148703006535E-001
 2.3207475927825741E-007, 4.0938586047925468E-001
 2.3484110498260061E-007, 2.2729460737763191E-001
 2.4000000000000003E-007,-1.1228321793289392E-001
 2.4055326914086869E-007,-1.2269077503324687E-001
 2.4165980742260596E-007,-1.4350588923395133E-001
 2.4387288398608055E-007,-1.8513611763536172E-001
 2.4829903711302969E-007,-2.6839657443818177E-001
 2.4999999999999999E-007,-3.0039342201932495E-001
 2.5088523062538984E-007,-3.1147440928499520E-001
 2.5265569187616948E-007,-3.3363638381633359E-001
 2.5619661437772881E-007,-3.7796033287901099E-001
 2.6000000000000000E-007,-4.2556969753272161E-001
 2.6070818450031186E-007,-3.3232148425208596E-001
 2.6212455350093557E-007,-1.4582505769081383E-001
 2.6495729150218300E-007, 2.2716779543173182E-001
 2.7000000000000001E-007, 8.9115233238424996E-001
 2.7056654760024952E-007, 8.8237290203162866E-001
 2.7169964280074848E-007, 8.6481404132638973E-001
 2.7396583320174645E-007, 8.2969631991590953E-001
 2.7849821400374234E-007, 7.5946087709494925E-001
 2.8000000000000002E-007, 7.3618864797796391E-001
 2.8090647616039921E-007, 5.8749638694431283E-001
 2.8271942848119759E-007, 2.9011186487701091E-001
 2.8634533312279434E-007,-3.0465717925759456E-001
 2.9000000000000003E-007,-9.0414418734084923E-001
 2.9072518092831936E-007,-9.3446118077884821E-001
 2.9217554278495807E-007,-9.9509516765484896E-001
 2.9507626649823545E-007,-1.1163631414068491E+000
 2.9999999999999999E-007,-1.3222052842902892E+000
 3.0058014474265546E-007,-1.2028746176458496E+000
 3.0174043422796641E-007,-9.6421328435696796E-001
 3.0406101319858831E-007,-4.8689061777920717E-001
 3.0870217113983211E-007, 4.6775471537631458E-001
 3.1000000000000000E-007, 7.3470668733652600E-001
 3.1092823158824875E-007, 7.1947418032750887E-001
 3.1278469476474630E-007, 6.8900916630947096E-001
 3.1649762111774135E-007, 6.2807913827339523E-001
 3.2000000000000001E-007, 5.7060424564137791E-001
 3.2074258527059903E-007, 6.3995296207858576E-001
 3.2222775581179707E-007, 7.7865039495300004E-001
 3.2519809689419310E-007, 1.0560452607018243E+000
 3.3000000000000002E-007, 1.5044864431870681E+000
 3.3059406821647921E-007, 1.4309008704956991E+000
 3.3178220464943766E-007, 1.2837297251129549E+000
 3.3415847751535449E-007, 9.8938743434747300E-001
 3.3891102324718816E-007, 4.0070285281650764E-001
 3.4000000000000003E-007, 2.6581434038578933E-001
 3.4095050914636675E-007, 2.7296542008805597E-001
 3.4285152743910020E-007, 2.8726757949258852E-001
 3.4665356402456714E-007, 3.1587189830165435E-001
 3.4999999999999998E-007, 3.4104854228275305E-001
 3.5076040731709339E-007, 2.9990565273374281E-001
 3.5228122195128016E-007, 2.1761987363572596E-001
 3.5532285121965370E-007, 5.3048315439693718E-002
 3.5999999999999999E-007,-2.0001528790597711E-001
 3.6060832585367470E-007,-1.5920971520910940E-001
 3.6182497756102411E-007,-7.7598569815376120E-002
 3.6425828097572294E-007, 8.5623720972093323E-002
 3.6912488780512065E-007, 4.1206830254703364E-001
 3.7000000000000000E-007, 4.7076949709655708E-001
 3.7097332136587956E-007, 4.7716424330017682E-001
 3.7291996409763861E-007, 4.8995373570741269E-001
 3.7681324956115676E-007, 5.1553272052188515E-001
 3.8000000000000001E-007, 5.3646975220027349E-001
 3.8077865709270362E-007, 4.6975668263302389E-001
 3.8233597127811090E-007, 3.3633054349851765E-001
 3.8545059964892539E-007, 6.9478265229510824E-002
 3.9000000000000002E-007,-3.2030109330263251E-001
 3.9062292567416290E-007,-2.7216182852818233E-001
 3.9186877702248871E-007,-1.7588329897928048E-001
 3.9436047971914033E-007, 1.6673760118524648E-002
 3.9934388511244356E-007, 4.0178787831413348E-001
 4.0000000000000003E-007, 4.5249198251883038E-001
 4.0099668107866070E-007, 4.3605250360480441E-001
 4.0299004323598198E-007, 4.0317354577675169E-001
 4.0697676755062455E-007, 3.3741563012064768E-001
 4.0999999999999999E-007, 2.8754976312686942E-001
 4.1079734486292853E-007, 1.9952986847775270E-001
 4.1239203458878554E-007, 2.3490079179523560E-002
 4.1558141404049962E-007,-3.2858949941693827E-001
 4.2000000000000000E-007,-8.1636271867971821E-001
 4.2063787589034281E-007,-7.1308163085892717E-001
 4.2191362767102842E-007,-5.0651945521734576E-001
 4.2446513123239970E-007,-9.3395103934175147E-002
 4.2956813835514220E-007, 7.3285359863215960E-001
 4.3000000000000001E-007, 8.0277807946654334E-001
 4.3086372328971564E-007, 6.8568758750339798E-001
 4.3259116986914690E-007, 4.5150660357710892E-001
 4.3604606302800942E-007,-1.6855364275470009E-002
 4.4000000000000002E-007,-5.5287011663217966E-001
 4.4069097863177251E-007,-4.4732611336745631E-001
 4.4207293589531752E-007,-2.3623810683799870E-001
 4.4483685042240756E-007, 1.8593790622091505E-001
 4.5000000000000003E-007, 9.7458671649716466E-001
 4.5055278290541803E-007, 8.9518141729118927E-001
 4.5165834871625402E-007, 7.3637081887923561E-001
 4.5386948033792601E-007, 4.1874962205533045E-001
 4.5829174358127004E-007,-2.1649277159248781E-001
 4.5999999999999999E-007,-4.6187773324793396E-001
 4.6088445264866877E-007,-3.0152812638890975E-001
 4.6265335794600640E-007, 1.9171087329149572E-002
 4.6619116854068164E-007, 6.6056951476526815E-001
 4.7000000000000000E-007, 1.3511035167983156E+000
 4.7070756211893503E-007, 1.2826942090313371E+000
 4.7212268635680514E-007, 1.1458755934973772E+000
 4.7495293483254530E-007, 8.7223836242946073E-001
 4.8000000000000006E-007, 3.8427239432467153E-001
 4.8056604969514806E-007, 3.9310282939224239E-001
 4.8169814908544417E-007, 4.1076369952738490E-001
 4.8396234786603628E-007, 4.4608543979766779E-001
 4.8849074542722061E-007, 5.1672892033823714E-001
 4.8999999999999997E-007, 5.4027345117996217E-001
 4.9090567951223681E-007, 5.4305176665910704E-001
 4.9271703853671050E-007, 5.4860839761739677E-001
 4.9633975658565787E-007, 5.5972165953397468E-001
 4.9999999999999998E-007, 5.7095003645771403E-001
 5.0072454360978952E-007, 4.9519731875581580E-001
 5.0217363082936849E-007, 3.4369188335203094E-001
 5.0507180526852643E-007, 4.0681012544459785E-002
 5.0999999999999999E-007,-4.7457319607624582E-001
 5.1057963488783162E-007,-5.9655064088043608E-001
 5.1173890466349477E-007,-8.4050553048879506E-001
 5.1405744421482109E-007,-1.3284153097055122E+000
 5.1869452331747382E-007,-2.3042348681389684E+000
 5.2000000000000000E-007,-2.5789573069171015E+000
 5.2092741582053054E-007,-2.3346404936227452E+000
 5.2278224746159164E-007,-1.8460068670340335E+000
 5.2649191074371382E-007,-8.6873961385661058E-001
 5.3000000000000001E-007, 5.5425327989751964E-002
 5.3074193265642440E-007, 4.2392410244064836E-002
 5.3222579796927330E-007, 1.6326574752689865E-002
 5.3519352859497098E-007,-3.5805096230061513E-002
 5.4000000000000002E-007,-1.2023640670860750E-001
 5.4059354612513953E-007,-2.9934300140220338E-001
 5.4178063837541867E-007,-6.5755619078942962E-001
 5.4415482287597684E-007,-1.3739825695638483E+000
 5.4890319187709317E-007,-2.8068353271126880E+000
 5.5000000000000003E-007,-3.1378046648030784E+000
 5.5094967380022334E-007,-2.8662555405586989E+000
 5.5284902140066985E-007,-2.3231572920699706E+000
 5.5664771660156298E-007,-1.2369607950924855E+000
 5.6000000000000004E-007,-2.7841100583800682E-001
 5.6075973904017864E-007,-3.5646613245032521E-001
 5.6227921712053585E-007,-5.1257638567496056E-001
 5.6531817328125038E-007,-8.2479689212424423E-001
 5.7000000000000005E-007,-1.3058049198583843E+000
 5.7060779123214291E-007,-1.1729182998425722E+000
 5.7182337369642874E-007,-9.0714505981092419E-001
 5.7425453862500030E-007,-3.7559857974765171E-001
 5.7911686848214352E-007, 6.8749438037891697E-001
 5.8000000000000006E-007, 8.8058101314199744E-001
 5.8097246597142872E-007, 7.6832454548615248E-001
 5.8291739791428595E-007, 5.4381161017447499E-001
 5.8680726180000051E-007, 9.4785739551106932E-002
 5.9000000000000007E-007,-2.7376752916151803E-001
 5.9077797277714294E-007,-3.8886403548896104E-001
 5.9233391833142878E-007,-6.1905704814386076E-001
 5.9544580944000036E-007,-1.0794430734536451E+000
 5.9999999999999997E-007,-1.7532088375082815E+000
 6.0062237822171425E-007,-1.7521512209420760E+000
 6.0186713466514290E-007,-1.7500359878096625E+000
 6.0435664755200021E-007,-1.7458055215448374E+000
 6.0933567332571482E-007,-1.7373445890151864E+000
 6.0999999999999998E-007,-1.7362156888198019E+000
 6.1099580515474295E-007,-1.6012343000909495E+000
 6.1298741546422877E-007,-1.3312715226332594E+000
 6.1697063608320042E-007,-7.9134596771787946E-001
 6.1999999999999999E-007,-3.8071568878522155E-001
 6.2079664412379434E-007,-2.7027100439236146E-001
 6.2238993237138305E-007,-4.9381635606638385E-002
 6.2557650886656034E-007, 3.9239710196479050E-001
 6.3000000000000000E-007, 1.0056584912792990E+000
 6.3063731529903544E-007, 7.3719428270873100E-001
 6.3191194589710642E-007, 2.0026586556755191E-001
 6.3446120709324828E-007,-8.7359096871476172E-001
 6.3955972948553200E-007,-3.0213046372793895E+000
 6.4000000000000001E-007,-3.2067652333179573E+000
 6.4088054102893603E-007,-3.1089435445426830E+000
 6.4264162308680807E-007,-2.9133001669921352E+000
 6.4616378720255214E-007,-2.5220134118910393E+000
 6.5000000000000002E-007,-2.0958381378085673E+000
 6.5070443282314880E-007,-2.1000939402140868E+000
 6.5211329846944644E-007,-2.1086055450251258E+000
 6.5493102976204174E-007,-2.1256287546472032E+000
 6.6000000000000003E-007,-2.1562527332911579E+000
 6.6056354625851909E-007,-2.1498999999538588E+000
 6.6169063877555721E-007,-2.1371945332792612E+000
 6.6394482380963345E-007,-2.1117835999300660E+000
 6.6845319387778582E-007,-2.0609617332316761E+000
 6.7000000000000004E-007,-2.0435249271658331E+000
 6.7090167401363050E-007,-1.7734296445432587E+000
 6.7270502204089151E-007,-1.2332390792980767E+000
 6.7631171809541343E-007,-1.5285794880774564E-001
 6.8000000000000005E-007, 9.5196211737122371E-001
 6.8072133921090444E-007, 8.9033447954134382E-001
 6.8216401763271321E-007, 7.6707920388158546E-001
 6.8504937447633074E-007, 5.2056865256206730E-001
 6.9000000000000006E-007, 9.7611807582665119E-002
 6.9057707136872355E-007, 8.8808979222160259E-002
 6.9173121410617052E-007, 7.1203322501150551E-002
 6.9403949958106457E-007, 3.5992009059130407E-002
 6.9865607053085267E-007,-3.4430617824911323E-002
 6.9999999999999997E-007,-5.4931341109273620E-002
 7.0092331418995763E-007,-1.8425081909135205E-001
 7.0276994256987285E-007,-4.4288977505549526E-001
 7.0646319932970328E-007,-9.6016768698378030E-001
 7.0999999999999998E-007,-1.4555323433315910E+000
 7.1073865135196607E-007,-1.3860182777995786E+000
 7.1221595405589824E-007,-1.2469901467355538E+000
 7.1517055946376259E-007,-9.6893388460750307E-001
 7.1999999999999999E-007,-5.1443793733090881E-001
 7.2059092108157290E-007,-4.5007530519966182E-001
 7.2177276324471862E-007,-3.2135004093718228E-001
 7.2413644757101016E-007,-6.3899512412209425E-002
 7.2886381622359314E-007, 4.5100154463772257E-001
 7.3000000000000000E-007, 5.7475373543740205E-001
 7.3094547373051664E-007, 5.1481700120798546E-001
 7.3283642119154981E-007, 3.9494353274915805E-001
 7.3661831611361615E-007, 1.5519659583150394E-001
 7.4000000000000001E-007,-5.9179628281392817E-002
 7.4075637898441323E-007, 2.1672611537212769E-002
 7.4226913695323979E-007, 1.8337709117443543E-001
 7.4529465289089291E-007, 5.0678605044888148E-001
 7.5000000000000002E-007, 1.0097585823872752E+000
 7.5060510318753060E-007, 8.5927081442506947E-001
 7.5181530956259187E-007, 5.5829527850063221E-001
 7.5423572231271440E-007,-4.3655793348242287E-002
 7.5907654781295937E-007,-1.2475579370459662E+000
 7.6000000000000003E-007,-1.4772183673846224E+000
 7.6096816510004902E-007,-1.3877740218033945E+000
 7.6290449530014701E-007,-1.2088853306409371E+000
 7.6677715570034298E-007,-8.5110794831602166E-001
 7.7000000000000004E-007,-5.5336410351265808E-001
 7.7077453208003925E-007,-6.1408027590185965E-001
 7.7232359624011769E-007,-7.3551262068026368E-001
 7.7542172456027444E-007,-9.7837731023706165E-001
 7.8000000000000005E-007,-1.3372718841449005E+000
 7.8061962566403140E-007,-1.2939452765366524E+000
 7.8185887699209410E-007,-1.2072920613201559E+000
 7.8433737964821951E-007,-1.0339856308871627E+000
 7.8929438496047032E-007,-6.8737277002117458E-001
 7.9000000000000006E-007,-6.3803345482677176E-001
 7.9099140106245022E-007,-5.1323813274147023E-001
 7.9297420318735054E-007,-2.6364748857086845E-001
 7.9693980743715119E-007, 2.3553379977033645E-001
 8.0000000000000007E-007, 6.2074391400999385E-001
 8.0079312084996024E-007, 5.4549647798549372E-001
 8.0237936254988048E-007, 3.9500160593650330E-001
 8.0555184594972106E-007, 9.4011861838511790E-002
 8.0999999999999997E-007,-3.2800728863810585E-001
 8.1063449667996809E-007,-2.6487874093553665E-001
 8.1190349003990432E-007,-1.3862164553039966E-001
 8.1444147675977679E-007, 1.1389254527987359E-001
 8.1951745019952172E-007, 6.1892092690042011E-001
 8.1999999999999998E-007, 6.6693168733479746E-001
 8.2096509960095652E-007, 5.5715126128620018E-001
 8.2289529880286958E-007, 3.3759040918900268E-001
 8.2675569720669571E-007,-1.0153129500539095E-001
 8.2999999999999999E-007,-4.7057190234436541E-001
 8.3077207968076524E-007,-4.0126821113911448E-001
 8.3231623904229574E-007,-2.6266082872861335E-001
 8.3540455776535662E-007, 1.4553936092379652E-002
 8.4000000000000000E-007, 4.2705165817416024E-001
 8.4061766374461222E-007, 2.6577249864623959E-001
 8.4185299123383656E-007,-5.6785820409569442E-002
 8.4432364621228533E-007,-7.0190245852121769E-001
 8.4926495616918276E-007,-1.9921357347444861E+000
 8.5000000000000001E-007,-2.1840641946621293E+000
 8.5098826199137950E-007,-1.9410927990072353E+000
 8.5296478597413848E-007,-1.4551500076974468E+000
 8.5691783393965642E-007,-4.8326442507786888E-001
 8.6000000000000002E-007, 2.7450850948222077E-001
 8.6079060959310359E-007, 2.6319815928223639E-001
 8.6237182877931073E-007, 2.4057745888226684E-001
 8.6553426715172511E-007, 1.9533605808232629E-001
 8.7000000000000003E-007, 1.3144990889548144E-001
 8.7063248767448289E-007, 6.3865879841372972E-002
 8.7189746302344860E-007,-7.1302178266842528E-002
 8.7442741372138012E-007,-3.4163829448328720E-001
 8.7948731511724307E-007,-8.8231052691616363E-001
 8.8000000000000004E-007,-9.3709311226880332E-001
 8.8100000000000001E-007,-8.8566907801093320E-001
 8.8300000000000006E-007,-7.8282100949518785E-001
 8.8700000000000004E-007,-5.7712487246370225E-001
 8.9000000000000006E-007,-4.2285276969008750E-001
 8.9080000000000001E-007,-3.7747711079680379E-001
 8.9240000000000002E-007,-2.8672579301023277E-001
 8.9560000000000005E-007,-1.0522315743708636E-001
 9.0000000000000007E-007, 1.4434296647598563E-001
 9.0064000000000005E-007, 5.0316318077086516E-002
 9.0192000000000002E-007,-1.3773697872071025E-001
 9.0448000000000006E-007,-5.1384357231632183E-001
 9.0960000000000005E-007,-1.2660567595075261E+000
 9.1000000000000008E-007,-1.3248234147568088E+000
 9.1080000000000014E-007,-1.1783898958026247E+000
 9.1240000000000026E-007,-8.8552285789425811E-001
 9.1560000000000050E-007,-2.9978878207752335E-001
 9.1999999999999998E-007, 5.0559557217033224E-001
 9.2064000000000007E-007, 3.8826222756090889E-001
 9.2192000000000014E-007, 1.5359553834208084E-001
 9.2448000000000029E-007,-3.1573784009557521E-001
 9.2960000000000070E-007,-1.2544045969709059E+000
 9.2999999999999999E-007,-1.3277379373516554E+000
 9.3079999999999857E-007,-1.3059155729196501E+000
 9.3239999999999572E-007,-1.2622708440556412E+000
 9.3559999999999003E-007,-1.1749813863276219E+000
 9.4000000000000000E-007,-1.0549583819511099E+000
 9.4063999999999882E-007,-8.9615543151003485E-001
 9.4191999999999657E-007,-5.7854953062785663E-001
 9.4447999999999206E-007, 5.6662271136499735E-002
 9.4959999999998293E-007, 1.3270858746651859E+000
 9.5000000000000001E-007, 1.4263377186952793E+000
 9.5080000000003416E-007, 1.1976415524989250E+000
 9.5240000000010247E-007, 7.4024922010622018E-001
 9.5560000000023908E-007,-1.7453544467919110E-001
 9.6000000000000013E-007,-1.4323643586371224E+000
 9.6064000000002753E-007,-1.3333741300589295E+000
 9.6192000000008214E-007,-1.1353936729025733E+000
 9.6448000000019134E-007,-7.3943275858986368E-001
 9.6960000000040996E-007, 5.2489070035589613E-002
 9.7000000000000003E-007, 1.1435796283090668E-001
 9.7079999999918016E-007, 7.4902242753716639E-002
 9.7239999999754043E-007,-4.0091974006620278E-003
 9.7559999999426096E-007,-1.6183207770942079E-001
 9.7999999999999993E-007,-3.7883853863940259E-001
 9.8063999999934400E-007,-4.1762085580180908E-001
 9.8191999999803212E-007,-4.9518549012662355E-001
 9.8447999999540859E-007,-6.5031475877626399E-001
 9.8959999999016152E-007,-9.6057329607554631E-001
 9.9000000000000005E-007,-9.8481224492308195E-001
 9.9080000001967711E-007,-8.8170334879834533E-001
 9.9240000005903123E-007,-6.7548555654887144E-001
 9.9560000013773946E-007,-2.6304997204992436E-001
 9.9999999999999995E-007, 3.0404892493487001E-001
 1.0006400000157415E-006, 2.1796716421480830E-001
 1.0019200000472249E-006, 4.5803642774657594E-002
 1.0044800001101915E-006,-2.9852340010564599E-001
 1.0096000002361247E-006,-9.8717748586622223E-001
 1.0100000000000001E-006,-1.0409785532335525E+000
 1.0107999995277509E-006,-1.0295891984404979E+000
 1.0123999985832525E-006,-1.0068104888543887E+000
 1.0155999966942558E-006,-9.6125306968216906E-001
 1.0200000000000000E-006,-8.9861153427948304E-001
 1.0206399996222007E-006,-7.8001681477993634E-001
 1.0219199988666020E-006,-5.4282737578088158E-001
 1.0244799973554045E-006,-6.8448497782770651E-002
 1.0295999943330098E-006, 8.8030925821349004E-001
 1.0300000000000001E-006, 9.5443205177361901E-001
 1.0308000113339807E-006, 7.9342561477035034E-001
 1.0324000340019420E-006, 4.7141274076381290E-001
 1.0356000793378646E-006,-1.7261300724925904E-001
 1.0400000000000000E-006,-1.0581198979861766E+000
 1.0406400090671845E-006,-8.6067726285612978E-001
 1.0419200272015537E-006,-4.6579199259603465E-001
 1.0444800634702917E-006, 3.2397854792408937E-001
 1.0496001360077677E-006, 1.9035196289643339E+000
 1.0500000000000001E-006, 2.0268775692936885E+000
 1.0507997279844650E-006, 1.7043269054429611E+000
 1.0523991839533948E-006, 1.0592255777415052E+000
 1.0555980958912545E-006,-2.3097707766140393E-001
 1.0600000000000000E-006,-2.0063771137538065E+000
 1.0606397823875719E-006,-1.9506111312814949E+000
 1.0619193471627158E-006,-1.8390791663368697E+000
 1.0644784767130035E-006,-1.6160152364476217E+000
 1.0695967358135790E-006,-1.1698873766691249E+000
 1.0700000000000001E-006,-1.1347372631484471E+000
 1.0708065283728425E-006,-1.0080613935661933E+000
 1.0724195851185271E-006,-7.5470965440168436E-001
 1.0756456986098964E-006,-2.4800617607266642E-001
 1.0800000000000000E-006, 4.3589402333473470E-001
 1.0806452226982739E-006, 5.4061008609316075E-001
 1.0819356680948215E-006, 7.5004221161001350E-001
 1.0845165588879170E-006, 1.1689064626437529E+000
 1.0896783404741080E-006, 2.0066349647112327E+000
 1.0899999999999999E-006, 2.0588385204606836E+000
 1.0906433190517839E-006, 1.8754698365683664E+000
 1.0919299571553518E-006, 1.5087324687837311E+000
 1.0945032333624876E-006, 7.7525773321446012E-001
 1.0996497857767592E-006,-6.9169173792408178E-001
 1.1000000000000001E-006,-7.9151517859162068E-001
 1.1007004284464818E-006,-7.2577817059374872E-001
 1.1021012853394454E-006,-5.9430415459800456E-001
 1.1049029991253725E-006,-3.3135612260651720E-001
 1.1100000000000000E-006, 1.4701049563057256E-001
 1.1105603427571853E-006, 2.6080101773317815E-001
 1.1116810282715561E-006, 4.8838206193838940E-001
 1.1139223993002978E-006, 9.4354415034885497E-001
 1.1184051413577813E-006, 1.8538683271697869E+000
 1.1200000000000001E-006, 2.1777411625919973E+000
 1.1208965484114968E-006, 2.1192983017229441E+000
 1.1226896452344902E-006, 2.0024125799848420E+000
 1.1262758388804769E-006, 1.7686411365086347E+000
 1.1300000000000000E-006, 1.5258760751118114E+000
 1.1307172387291974E-006, 1.5371288502630780E+000
 1.1321517161875921E-006, 1.5596344005656058E+000
 1.1350206711043814E-006, 1.6046455011706613E+000
 1.1400000000000001E-006, 1.6827663083519651E+000
 1.1405737909833580E-006, 1.6017519961672229E+000
 1.1417213729500737E-006, 1.4397233717977331E+000
 1.1440165368835052E-006, 1.1156661230587575E+000
 1.1486068647503681E-006, 4.6755162558080615E-001
 1.1500000000000000E-006, 2.7085300656667577E-001
 1.1509180655733725E-006, 2.8668965778207678E-001
 1.1527541967201176E-006, 3.1836296021287591E-001
 1.1564264590136080E-006, 3.8170956507448212E-001
 1.1600000000000001E-006, 4.4335322522996923E-001
 1.1607344524586982E-006, 4.4047977098882296E-001
 1.1622033573760943E-006, 4.3473286250653476E-001
 1.1651411672108867E-006, 4.2323904554195407E-001
 1.1700000000000000E-006, 4.0422946429602552E-001
 1.1705875619669586E-006, 3.9395759100368888E-001
 1.1717626859008754E-006, 3.7341384441901915E-001
 1.1741129337687092E-006, 3.3232635124967824E-001
 1.1788134295043769E-006, 2.5015136491099221E-001
 1.1800000000000001E-006, 2.2940750729447257E-001
 1.1809400991471337E-006, 1.9094153318634371E-001
 1.1828202974414009E-006, 1.1400958497008602E-001
 1.1865806940299350E-006,-3.9854311462422902E-002
 1.1900000000000000E-006,-1.7976182580633424E-001
 1.1907520793177068E-006,-1.9887267654275406E-001
 1.1922562379531204E-006,-2.3709437801559230E-001
 1.1952645552239478E-006,-3.1353778096127377E-001
 1.1999999999999999E-006,-4.3386867712477056E-001
 1.2006016634541655E-006,-4.1896340240577201E-001
